,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed
37589,35,technician,married,university.degree,no,no,no,cellular,aug,fri,224,3,999,0,-2.9,92.201,-31.4,0.869,5076.2
13271,31,admin.,single,high.school,no,no,no,cellular,jul,wed,96,2,999,0,1.4,93.918,-42.7,4.962,5228.1
28686,24,management,single,university.degree,no,yes,no,cellular,apr,thu,124,1,999,0,-1.8,93.075,-47.1,1.41,5099.1
9276,47,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,2653,3,999,0,1.4,94.465,-41.8,4.967,5228.1
33793,42,services,single,basic.6y,no,yes,yes,cellular,may,wed,11,8,999,0,-1.8,92.893,-46.2,1.281,5099.1
9461,36,blue-collar,single,high.school,no,yes,no,telephone,jun,fri,61,1,999,0,1.4,94.465,-41.8,4.967,5228.1
2463,58,unknown,married,basic.4y,no,no,yes,telephone,may,tue,295,3,999,0,1.1,93.994,-36.4,4.856,5191.0
9969,56,admin.,married,high.school,no,yes,no,telephone,jun,wed,375,11,999,0,1.4,94.465,-41.8,4.959,5228.1
6510,43,entrepreneur,divorced,high.school,no,yes,no,telephone,may,wed,181,1,999,0,1.1,93.994,-36.4,4.857,5191.0
40117,83,retired,married,university.degree,no,yes,no,cellular,jul,tue,178,1,6,2,-1.7,94.215,-40.3,0.835,4991.6
589,54,blue-collar,married,basic.6y,unknown,no,no,telephone,may,tue,36,5,999,0,1.1,93.994,-36.4,4.857,5191.0
13138,53,admin.,married,university.degree,no,yes,no,cellular,jul,wed,618,1,999,0,1.4,93.918,-42.7,4.962,5228.1
8849,39,services,divorced,high.school,no,no,no,telephone,jun,thu,81,1,999,0,1.4,94.465,-41.8,4.866,5228.1
20147,30,admin.,single,university.degree,no,yes,no,cellular,aug,mon,128,1,999,0,1.4,93.444,-36.1,4.965,5228.1
18416,35,technician,married,professional.course,no,no,yes,cellular,jul,thu,15,23,999,0,1.4,93.918,-42.7,4.968,5228.1
9425,34,technician,married,university.degree,no,no,no,telephone,jun,fri,94,2,999,0,1.4,94.465,-41.8,4.967,5228.1
5455,44,management,married,university.degree,no,no,yes,telephone,may,fri,93,8,999,0,1.1,93.994,-36.4,4.857,5191.0
37085,45,admin.,married,university.degree,no,yes,no,telephone,jul,thu,58,3,999,0,-2.9,92.469,-33.6,0.969,5076.2
34227,42,blue-collar,divorced,basic.9y,no,no,yes,cellular,may,wed,300,5,999,1,-1.8,92.893,-46.2,1.281,5099.1
6838,37,management,single,high.school,no,no,no,telephone,may,wed,438,2,999,0,1.1,93.994,-36.4,4.857,5191.0
29441,32,management,single,university.degree,no,yes,no,cellular,apr,mon,122,3,999,0,-1.8,93.075,-47.1,1.405,5099.1
20294,36,technician,single,professional.course,no,no,no,cellular,aug,mon,304,4,999,0,1.4,93.444,-36.1,4.965,5228.1
18821,39,blue-collar,single,basic.4y,unknown,no,no,telephone,jul,thu,9,21,999,0,1.4,93.918,-42.7,4.968,5228.1
38042,69,retired,married,high.school,no,no,no,cellular,sep,fri,346,3,999,0,-3.4,92.379,-29.8,0.773,5017.5
39954,51,admin.,married,university.degree,no,no,no,cellular,jun,mon,297,4,999,0,-1.7,94.055,-39.8,0.754,4991.6
21038,41,management,married,university.degree,no,yes,no,cellular,aug,thu,789,1,999,0,1.4,93.444,-36.1,4.964,5228.1
1588,29,admin.,single,high.school,no,no,no,telephone,may,fri,132,5,999,0,1.1,93.994,-36.4,4.855,5191.0
37259,29,admin.,single,high.school,no,no,no,cellular,aug,fri,130,1,999,0,-2.9,92.201,-31.4,0.881,5076.2
18107,33,management,single,university.degree,no,yes,no,cellular,jul,wed,65,1,999,0,1.4,93.918,-42.7,4.963,5228.1
22491,46,blue-collar,married,basic.6y,no,yes,no,cellular,aug,fri,314,1,999,0,1.4,93.444,-36.1,4.964,5228.1
31426,51,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,wed,22,2,999,0,-1.8,92.893,-46.2,1.334,5099.1
29286,40,housemaid,married,basic.6y,unknown,unknown,unknown,cellular,apr,fri,2926,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
3962,50,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,165,1,999,0,1.1,93.994,-36.4,4.858,5191.0
30149,53,admin.,single,university.degree,no,no,no,cellular,apr,thu,494,1,2,1,-1.8,93.075,-47.1,1.365,5099.1
29640,46,services,married,high.school,no,yes,no,cellular,apr,mon,180,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
6079,38,blue-collar,married,basic.6y,unknown,no,yes,telephone,may,tue,132,1,999,0,1.1,93.994,-36.4,4.857,5191.0
30672,29,admin.,single,university.degree,no,no,no,cellular,may,tue,245,6,999,1,-1.8,92.893,-46.2,1.344,5099.1
10957,55,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,wed,345,1,999,0,1.4,94.465,-41.8,4.962,5228.1
40156,28,services,single,high.school,no,yes,no,cellular,jul,thu,957,1,6,1,-1.7,94.215,-40.3,0.846,4991.6
4007,29,management,single,university.degree,no,yes,yes,telephone,may,mon,122,2,999,0,1.1,93.994,-36.4,4.858,5191.0
18399,39,technician,married,high.school,no,no,no,cellular,jul,thu,232,1,999,0,1.4,93.918,-42.7,4.968,5228.1
5899,27,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,51,5,999,0,1.1,93.994,-36.4,4.857,5191.0
2867,45,admin.,married,university.degree,no,no,no,telephone,may,wed,57,2,999,0,1.1,93.994,-36.4,4.859,5191.0
14013,50,admin.,divorced,basic.9y,no,no,no,cellular,jul,fri,452,2,999,0,1.4,93.918,-42.7,4.963,5228.1
38392,36,management,married,basic.6y,no,yes,no,cellular,oct,tue,332,1,999,1,-3.4,92.431,-26.9,0.737,5017.5
30218,35,management,married,university.degree,no,no,no,cellular,apr,thu,375,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
30275,29,admin.,single,professional.course,no,yes,no,cellular,apr,thu,130,2,999,0,-1.8,93.075,-47.1,1.365,5099.1
16972,51,admin.,married,university.degree,unknown,yes,no,cellular,jul,thu,141,11,999,0,1.4,93.918,-42.7,4.962,5228.1
11461,49,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,115,1,999,0,1.4,94.465,-41.8,4.959,5228.1
20322,35,technician,single,university.degree,no,yes,no,cellular,aug,mon,217,1,999,0,1.4,93.444,-36.1,4.965,5228.1
34038,28,blue-collar,single,university.degree,unknown,no,no,cellular,may,wed,169,2,999,0,-1.8,92.893,-46.2,1.281,5099.1
20929,34,technician,married,high.school,no,yes,no,cellular,aug,thu,143,1,999,0,1.4,93.444,-36.1,4.964,5228.1
33088,31,technician,married,high.school,unknown,yes,no,cellular,may,tue,312,6,999,0,-1.8,92.893,-46.2,1.291,5099.1
34494,26,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,135,1,999,2,-1.8,92.893,-46.2,1.266,5099.1
34830,30,blue-collar,married,professional.course,no,yes,no,cellular,may,fri,168,4,999,0,-1.8,92.893,-46.2,1.25,5099.1
20678,31,admin.,married,high.school,no,yes,no,cellular,aug,wed,91,1,999,0,1.4,93.444,-36.1,4.965,5228.1
4669,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,432,1,999,0,1.1,93.994,-36.4,4.858,5191.0
4299,56,technician,married,professional.course,unknown,no,no,telephone,may,tue,37,1,999,0,1.1,93.994,-36.4,4.856,5191.0
3784,35,admin.,married,university.degree,no,no,no,telephone,may,fri,353,4,999,0,1.1,93.994,-36.4,4.859,5191.0
33786,35,admin.,single,high.school,no,no,no,cellular,may,wed,152,2,999,0,-1.8,92.893,-46.2,1.281,5099.1
7348,39,admin.,single,university.degree,unknown,no,no,telephone,may,fri,31,1,999,0,1.1,93.994,-36.4,4.864,5191.0
10378,26,admin.,divorced,high.school,no,yes,no,telephone,jun,mon,50,1,999,0,1.4,94.465,-41.8,4.96,5228.1
9879,32,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,125,1,999,0,1.4,94.465,-41.8,4.959,5228.1
2774,54,blue-collar,married,basic.9y,no,no,no,telephone,may,wed,452,2,999,0,1.1,93.994,-36.4,4.859,5191.0
13028,27,admin.,single,professional.course,no,yes,yes,cellular,jul,tue,520,3,999,0,1.4,93.918,-42.7,4.962,5228.1
12950,43,blue-collar,divorced,basic.9y,no,no,no,cellular,jul,tue,108,1,999,0,1.4,93.918,-42.7,4.962,5228.1
25112,45,self-employed,married,basic.4y,no,yes,no,cellular,nov,tue,475,1,999,0,-0.1,93.2,-42.0,4.153,5195.8
1988,44,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,33,4,999,0,1.1,93.994,-36.4,4.857,5191.0
29555,40,admin.,divorced,university.degree,no,yes,no,cellular,apr,mon,238,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
35450,38,admin.,single,university.degree,no,yes,yes,telephone,may,mon,193,4,999,0,-1.8,92.893,-46.2,1.244,5099.1
16263,50,blue-collar,married,basic.4y,no,yes,no,cellular,jul,tue,186,2,999,0,1.4,93.918,-42.7,4.961,5228.1
25472,32,blue-collar,married,high.school,no,yes,no,cellular,nov,wed,104,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
9176,34,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,fri,120,2,999,0,1.4,94.465,-41.8,4.967,5228.1
31517,39,technician,single,professional.course,no,no,no,cellular,may,wed,940,3,999,0,-1.8,92.893,-46.2,1.334,5099.1
40671,60,admin.,married,professional.course,no,yes,yes,cellular,sep,thu,261,1,6,1,-1.1,94.199,-37.5,0.879,4963.6
25909,56,management,married,university.degree,no,no,no,cellular,nov,wed,98,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
19314,57,retired,married,basic.4y,unknown,no,no,cellular,aug,wed,185,2,999,0,1.4,93.444,-36.1,4.967,5228.1
249,33,services,single,high.school,no,no,no,telephone,may,mon,702,1,999,0,1.1,93.994,-36.4,4.857,5191.0
27798,32,management,single,university.degree,no,yes,no,telephone,mar,tue,230,2,999,0,-1.8,92.843,-50.0,1.687,5099.1
28136,55,retired,married,basic.4y,no,yes,no,cellular,apr,mon,158,1,999,0,-1.8,93.075,-47.1,1.466,5099.1
34822,35,admin.,married,university.degree,no,yes,yes,cellular,may,thu,8,9,999,0,-1.8,92.893,-46.2,1.266,5099.1
6590,47,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,wed,615,1,999,0,1.1,93.994,-36.4,4.857,5191.0
13782,26,housemaid,single,high.school,unknown,yes,no,cellular,jul,thu,185,1,999,0,1.4,93.918,-42.7,4.963,5228.1
11990,33,services,single,high.school,no,no,no,telephone,jun,wed,375,2,999,0,1.4,94.465,-41.8,4.958,5228.1
627,35,services,single,basic.4y,no,no,no,telephone,may,tue,329,1,999,0,1.1,93.994,-36.4,4.857,5191.0
37234,54,technician,married,university.degree,no,yes,no,cellular,aug,fri,325,1,4,1,-2.9,92.201,-31.4,0.881,5076.2
29532,39,technician,single,professional.course,no,no,no,cellular,apr,mon,714,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
28829,38,technician,divorced,high.school,no,yes,yes,cellular,apr,thu,279,3,999,1,-1.8,93.075,-47.1,1.41,5099.1
23936,29,technician,single,university.degree,no,no,no,telephone,aug,fri,36,1,999,0,1.4,93.444,-36.1,4.963,5228.1
38641,32,admin.,single,high.school,no,no,no,cellular,nov,tue,1233,1,999,1,-3.4,92.649,-30.1,0.72,5017.5
4766,30,blue-collar,single,basic.4y,no,no,no,telephone,may,wed,59,8,999,0,1.1,93.994,-36.4,4.858,5191.0
26185,33,management,single,university.degree,no,yes,no,telephone,nov,thu,88,2,999,1,-0.1,93.2,-42.0,4.076,5195.8
6512,45,services,married,high.school,unknown,yes,no,telephone,may,wed,171,6,999,0,1.1,93.994,-36.4,4.857,5191.0
2231,31,technician,married,professional.course,no,no,no,telephone,may,mon,157,5,999,0,1.1,93.994,-36.4,4.857,5191.0
20573,54,admin.,married,university.degree,no,yes,no,cellular,aug,tue,243,3,999,0,1.4,93.444,-36.1,4.966,5228.1
12429,30,admin.,single,university.degree,no,no,no,cellular,jul,mon,128,3,999,0,1.4,93.918,-42.7,4.96,5228.1
37849,24,student,single,high.school,no,yes,no,telephone,aug,fri,359,1,999,0,-2.9,92.201,-31.4,0.825,5076.2
18787,36,services,married,high.school,no,yes,yes,cellular,jul,thu,1721,4,999,0,1.4,93.918,-42.7,4.968,5228.1
32736,33,services,single,high.school,no,unknown,unknown,cellular,may,mon,216,1,999,1,-1.8,92.893,-46.2,1.299,5099.1
6306,34,technician,married,professional.course,no,yes,no,telephone,may,tue,132,3,999,0,1.1,93.994,-36.4,4.857,5191.0
14000,53,management,married,basic.9y,unknown,yes,yes,cellular,jul,fri,1041,2,999,0,1.4,93.918,-42.7,4.963,5228.1
15644,48,services,divorced,high.school,no,no,yes,telephone,jul,mon,118,7,999,0,1.4,93.918,-42.7,4.96,5228.1
32308,43,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,254,1,999,0,-1.8,92.893,-46.2,1.313,5099.1
12394,52,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,mon,128,3,999,0,1.4,93.918,-42.7,4.96,5228.1
17574,39,technician,single,university.degree,unknown,no,no,cellular,jul,mon,644,3,999,0,1.4,93.918,-42.7,4.962,5228.1
10704,30,entrepreneur,married,professional.course,no,yes,no,telephone,jun,tue,775,3,999,0,1.4,94.465,-41.8,4.961,5228.1
40913,65,retired,married,basic.4y,no,yes,yes,cellular,oct,mon,165,1,3,1,-1.1,94.601,-49.5,0.977,4963.6
21705,40,admin.,divorced,university.degree,unknown,no,no,telephone,aug,tue,105,5,999,0,1.4,93.444,-36.1,4.963,5228.1
4248,49,blue-collar,married,unknown,unknown,yes,no,telephone,may,tue,171,1,999,0,1.1,93.994,-36.4,4.856,5191.0
8003,44,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,41,5,999,0,1.4,94.465,-41.8,4.865,5228.1
31963,41,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,434,3,999,1,-1.8,92.893,-46.2,1.327,5099.1
32713,51,entrepreneur,married,professional.course,unknown,no,no,cellular,may,mon,256,1,999,0,-1.8,92.893,-46.2,1.299,5099.1
9498,50,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,mon,108,1,999,0,1.4,94.465,-41.8,4.961,5228.1
11242,52,services,divorced,high.school,no,yes,no,telephone,jun,thu,83,1,999,0,1.4,94.465,-41.8,4.961,5228.1
31358,31,management,single,high.school,no,no,no,cellular,may,wed,90,1,999,0,-1.8,92.893,-46.2,1.334,5099.1
27551,52,blue-collar,married,basic.9y,no,no,no,cellular,nov,fri,13,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
1274,38,entrepreneur,married,basic.6y,no,yes,no,telephone,may,thu,196,1,999,0,1.1,93.994,-36.4,4.855,5191.0
5699,58,admin.,single,university.degree,no,no,no,telephone,may,mon,1234,3,999,0,1.1,93.994,-36.4,4.857,5191.0
31530,44,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,315,2,999,0,-1.8,92.893,-46.2,1.327,5099.1
10989,42,retired,married,professional.course,unknown,yes,no,telephone,jun,wed,142,17,999,0,1.4,94.465,-41.8,4.962,5228.1
23006,46,admin.,married,basic.9y,no,yes,yes,cellular,aug,tue,160,4,999,0,1.4,93.444,-36.1,4.965,5228.1
3359,34,blue-collar,single,basic.9y,unknown,no,yes,telephone,may,thu,110,1,999,0,1.1,93.994,-36.4,4.86,5191.0
16570,29,blue-collar,married,unknown,no,yes,no,cellular,jul,wed,167,1,999,0,1.4,93.918,-42.7,4.963,5228.1
38402,30,technician,married,professional.course,no,yes,no,cellular,oct,tue,427,1,999,0,-3.4,92.431,-26.9,0.737,5017.5
4568,43,services,married,professional.course,no,yes,no,telephone,may,tue,614,2,999,0,1.1,93.994,-36.4,4.856,5191.0
13257,42,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,90,10,999,0,1.4,93.918,-42.7,4.962,5228.1
10849,38,admin.,single,university.degree,no,yes,no,telephone,jun,wed,190,2,999,0,1.4,94.465,-41.8,4.962,5228.1
32561,29,blue-collar,single,high.school,no,yes,no,cellular,may,mon,62,3,999,1,-1.8,92.893,-46.2,1.299,5099.1
38310,37,blue-collar,married,basic.6y,no,no,no,cellular,oct,thu,244,1,999,0,-3.4,92.431,-26.9,0.74,5017.5
1962,43,services,divorced,basic.9y,no,yes,no,telephone,may,fri,284,4,999,0,1.1,93.994,-36.4,4.855,5191.0
4993,33,self-employed,divorced,unknown,no,no,no,telephone,may,wed,1161,4,999,0,1.1,93.994,-36.4,4.858,5191.0
4892,44,unemployed,divorced,high.school,unknown,yes,no,telephone,may,wed,269,2,999,0,1.1,93.994,-36.4,4.858,5191.0
14333,55,management,single,unknown,no,no,yes,cellular,jul,mon,342,2,999,0,1.4,93.918,-42.7,4.962,5228.1
30400,32,admin.,single,high.school,no,no,no,cellular,apr,thu,1143,1,999,0,-1.8,93.075,-47.1,1.365,5099.1
24430,38,admin.,single,basic.9y,no,yes,no,cellular,nov,mon,1081,1,999,1,-0.1,93.2,-42.0,4.191,5195.8
25962,37,services,single,high.school,no,yes,no,cellular,nov,wed,485,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
30980,52,management,married,basic.4y,no,yes,no,cellular,may,tue,1100,3,999,0,-1.8,92.893,-46.2,1.344,5099.1
40660,32,blue-collar,married,basic.4y,no,no,no,cellular,sep,wed,830,2,999,0,-1.1,94.199,-37.5,0.88,4963.6
6227,36,admin.,single,university.degree,no,no,no,telephone,may,tue,363,2,999,0,1.1,93.994,-36.4,4.857,5191.0
27331,38,blue-collar,married,basic.6y,unknown,yes,yes,cellular,nov,fri,213,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
34029,41,services,married,high.school,no,yes,no,cellular,may,wed,58,2,999,0,-1.8,92.893,-46.2,1.281,5099.1
35954,26,student,single,university.degree,no,no,yes,cellular,may,mon,115,1,999,0,-1.8,92.893,-46.2,1.264,5099.1
29657,53,blue-collar,married,high.school,unknown,yes,no,cellular,apr,mon,354,1,999,0,-1.8,93.075,-47.1,1.405,5099.1
3360,27,unemployed,married,basic.9y,no,no,no,telephone,may,thu,84,14,999,0,1.1,93.994,-36.4,4.86,5191.0
307,57,housemaid,divorced,basic.4y,no,yes,yes,telephone,may,mon,205,2,999,0,1.1,93.994,-36.4,4.857,5191.0
29973,75,retired,married,basic.4y,no,no,no,cellular,apr,tue,186,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
39708,28,student,single,university.degree,no,unknown,unknown,cellular,may,fri,226,3,3,2,-1.8,93.876,-40.0,0.695,5008.7
32332,38,technician,married,university.degree,no,no,no,cellular,may,fri,186,1,999,1,-1.8,92.893,-46.2,1.313,5099.1
12582,42,admin.,married,university.degree,no,yes,yes,cellular,jul,mon,313,2,999,0,1.4,93.918,-42.7,4.96,5228.1
40053,55,admin.,married,high.school,no,no,no,telephone,jul,wed,229,1,9,1,-1.7,94.215,-40.3,0.802,4991.6
9766,35,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,mon,579,4,999,0,1.4,94.465,-41.8,4.961,5228.1
1051,44,services,married,basic.6y,unknown,no,no,telephone,may,wed,266,2,999,0,1.1,93.994,-36.4,4.856,5191.0
14522,33,admin.,married,high.school,unknown,yes,no,cellular,jul,tue,58,2,999,0,1.4,93.918,-42.7,4.961,5228.1
11411,44,entrepreneur,married,basic.9y,no,no,no,telephone,jun,fri,241,4,999,0,1.4,94.465,-41.8,4.959,5228.1
9222,33,admin.,single,university.degree,no,yes,no,telephone,jun,fri,136,1,999,0,1.4,94.465,-41.8,4.967,5228.1
10235,28,admin.,single,unknown,no,yes,no,telephone,jun,mon,177,5,999,0,1.4,94.465,-41.8,4.96,5228.1
34652,25,admin.,single,high.school,no,yes,no,cellular,may,thu,888,3,999,0,-1.8,92.893,-46.2,1.266,5099.1
25670,32,technician,married,high.school,no,yes,no,cellular,nov,wed,352,4,999,0,-0.1,93.2,-42.0,4.12,5195.8
23673,55,unknown,married,unknown,unknown,yes,no,cellular,aug,thu,16,16,999,0,1.4,93.444,-36.1,4.962,5228.1
27804,29,self-employed,married,university.degree,no,yes,yes,cellular,mar,wed,231,1,999,1,-1.8,92.843,-50.0,1.663,5099.1
38488,71,retired,married,basic.4y,no,no,no,cellular,oct,tue,207,1,999,0,-3.4,92.431,-26.9,0.728,5017.5
38174,38,admin.,married,high.school,no,yes,no,cellular,oct,thu,82,1,999,1,-3.4,92.431,-26.9,0.754,5017.5
13684,54,blue-collar,married,high.school,no,no,yes,cellular,jul,thu,313,1,999,0,1.4,93.918,-42.7,4.963,5228.1
20713,52,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,81,1,999,0,1.4,93.444,-36.1,4.965,5228.1
25840,38,technician,single,basic.6y,no,no,no,cellular,nov,wed,296,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
4918,38,technician,single,professional.course,unknown,no,no,telephone,may,wed,474,2,999,0,1.1,93.994,-36.4,4.858,5191.0
25081,37,retired,divorced,basic.9y,unknown,no,no,cellular,nov,tue,378,1,999,0,-0.1,93.2,-42.0,4.153,5195.8
191,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179,2,999,0,1.1,93.994,-36.4,4.857,5191.0
25075,37,retired,divorced,basic.9y,unknown,no,no,telephone,nov,tue,114,1,999,1,-0.1,93.2,-42.0,4.153,5195.8
24491,29,admin.,married,high.school,no,yes,yes,cellular,nov,mon,58,1,999,1,-0.1,93.2,-42.0,4.191,5195.8
13235,45,blue-collar,divorced,basic.4y,no,no,no,cellular,jul,wed,87,1,999,0,1.4,93.918,-42.7,4.962,5228.1
9784,50,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,wed,296,3,999,0,1.4,94.465,-41.8,4.959,5228.1
28062,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,apr,fri,905,1,999,1,-1.8,93.075,-47.1,1.479,5099.1
3925,46,admin.,divorced,university.degree,no,no,no,telephone,may,mon,134,3,999,0,1.1,93.994,-36.4,4.858,5191.0
9941,30,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,wed,952,3,999,0,1.4,94.465,-41.8,4.959,5228.1
22807,35,management,married,university.degree,no,no,yes,telephone,aug,mon,67,5,999,0,1.4,93.444,-36.1,4.965,5228.1
28819,24,blue-collar,married,professional.course,unknown,no,no,cellular,apr,thu,348,2,999,0,-1.8,93.075,-47.1,1.41,5099.1
16064,30,admin.,single,high.school,no,yes,yes,cellular,jul,tue,254,1,999,0,1.4,93.918,-42.7,4.961,5228.1
36081,48,blue-collar,married,high.school,no,no,no,cellular,may,tue,252,2,999,0,-1.8,92.893,-46.2,1.266,5099.1
30835,45,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,tue,335,2,999,1,-1.8,92.893,-46.2,1.344,5099.1
25928,30,technician,divorced,basic.9y,no,yes,yes,cellular,nov,wed,177,1,999,0,-0.1,93.2,-42.0,4.12,5195.8
29972,56,self-employed,married,university.degree,no,no,no,cellular,apr,tue,110,2,999,0,-1.8,93.075,-47.1,1.405,5099.1
15552,32,entrepreneur,single,university.degree,no,no,no,cellular,jul,fri,89,2,999,0,1.4,93.918,-42.7,4.957,5228.1
18078,28,technician,single,professional.course,no,no,no,cellular,jul,wed,76,2,999,0,1.4,93.918,-42.7,4.963,5228.1
27535,37,self-employed,married,university.degree,no,no,no,cellular,nov,fri,169,2,999,0,-0.1,93.2,-42.0,4.021,5195.8
13306,33,admin.,single,university.degree,no,yes,no,cellular,jul,wed,494,1,999,0,1.4,93.918,-42.7,4.962,5228.1
37263,33,admin.,single,high.school,no,yes,no,cellular,aug,fri,182,2,999,1,-2.9,92.201,-31.4,0.881,5076.2
19697,55,admin.,married,unknown,unknown,yes,no,cellular,aug,thu,197,4,999,0,1.4,93.444,-36.1,4.968,5228.1
17892,31,blue-collar,married,high.school,no,yes,no,cellular,jul,tue,127,7,999,0,1.4,93.918,-42.7,4.961,5228.1
34584,23,services,single,basic.9y,no,yes,no,cellular,may,thu,64,1,999,1,-1.8,92.893,-46.2,1.266,5099.1
